,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Base
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",280.6078390663193,2.059415954159423,1.028125,7,Iris
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",281.94059500118107,1.105971604485196,1.03125,7,Iris
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",282.2889392866589,1.0634370596437215,1.03125,7,Iris
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",283.3562657065725,0.5717073714166964,1.0421875,7,Iris
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",282.8069989980969,1.252823777312572,1.0421875,7,Iris
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",283.0378389649486,0.7204895502122146,1.0515625,7,Iris
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",283.5131837499908,1.0727963762072095,1.0453125,7,Iris
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",283.54763275924216,0.7717476718386852,1.04375,7,Iris
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",282.9562938244911,1.1860656081012384,1.0421875,7,Iris
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",285.3293938494693,0.16435297708247953,1.0578125,7,Iris
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",285.11095861432307,0.2650990949316154,1.0671875,7,Iris
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",285.5395748374533,0.3478407574378674,1.059375,7,Iris
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",285.76903720370103,0.01717831001527088,1.0390625,7,Iris
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",286.2321974009156,0.0,1.0546875,7,Iris
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",286.2321974009156,0.0,1.059375,7,Iris
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",286.04036982606857,0.20553851288564617,1.028125,7,Iris
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",286.2321974009156,0.0,1.0265625,7,Iris
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",286.2321974009156,0.0,1.0703125,7,Iris
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",286.2321974009156,0.0,1.0296875,7,Iris
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",286.2321974009156,0.0,1.03125,7,Iris
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",286.2321974009156,0.0,1.059375,7,Iris
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",286.138420140805,0.18755452022119243,1.0359375,7,Iris
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",286.2321974009156,0.0,1.0328125,7,Iris
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",286.2321974009156,0.0,1.0625,7,Iris
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",286.11856540180287,0.1804453825066461,1.0359375,7,Iris
