,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Problema
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43015.70341026961,650.9804074755529,0.5875,6,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",41961.0411524316,270.8789146021161,1.01875,6,Wine
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",42831.0924014433,577.2567833205134,0.8421875,6,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42143.43292629383,425.0753834587858,0.878125,6,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",42677.11831381048,253.3482272533423,1.0296875,6,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",42543.81756608694,445.9874411411782,1.0421875,6,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43035.485640262996,254.43691761741294,1.0265625,6,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",42828.25854782652,302.04538098201624,1.0390625,6,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",42990.32875045524,180.06557664840958,1.034375,6,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42785.523242690964,248.335700728709,1.0375,6,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",42890.52206011437,220.29408876751816,1.028125,6,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",42862.48533919097,163.26594927479547,1.0390625,6,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",42987.84139132397,128.10000999772495,1.0515625,6,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43033.54103303448,154.73133451490705,1.0703125,6,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43023.945983780264,210.2485325469818,1.0625,6,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",43003.98935693413,242.38755787124387,1.0671875,6,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",43512.56692220851,4.563161852303593,1.05625,6,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",43498.27530816391,26.902934595044417,1.0546875,6,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",43595.37984791718,30.24013688266372,1.0375,6,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",43519.893925332115,15.045972940591309,1.046875,6,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",43565.03184415389,0.0,1.040625,6,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",43632.41103438659,7.275957614183426e-12,1.0546875,6,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",43565.03184415389,0.0,1.034375,6,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",43565.03184415389,0.0,1.04375,6,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",43632.41103438659,7.275957614183426e-12,1.0703125,6,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",43565.03184415389,0.0,1.0375,6,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",43565.03184415389,0.0,1.05,6,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",43632.41103438659,7.275957614183426e-12,1.059375,6,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",43560.016519840356,15.045972940591309,1.025,6,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",43565.03184415389,0.0,1.0453125,6,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",43632.41103438659,7.275957614183426e-12,1.08125,6,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",43565.03184415389,0.0,1.0265625,6,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",43565.03184415389,0.0,1.0546875,6,Wine
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",43632.41103438659,7.275957614183426e-12,1.0765625,6,Wine
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",43147.394968977555,848.8579728416722,1.015625,9,Wine
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43197.9508287472,647.0221052341774,1.015625,9,Wine
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43421.144215867505,825.7657438232642,1.015625,9,Wine
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",43477.1706416892,487.2441372867811,1.015625,9,Wine
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",43123.94755887227,647.5045947348425,1.015625,9,Wine
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43278.53590728766,580.4567994869478,1.015625,9,Wine
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",43095.40334333249,667.132893960001,1.015625,9,Wine
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43327.554136472834,311.63312844162857,1.015625,9,Wine
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43484.899953441854,576.7455810623917,1.015625,9,Wine
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",43627.59244928844,356.6679627786822,1.0171875,9,Wine
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",43407.39750411497,620.4454868169178,1.015625,9,Wine
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43229.03996138087,603.9901669006567,1.015625,9,Wine
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",42995.01000354942,1140.4173003952503,1.015625,9,Wine
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43620.221048585656,461.17294909899346,1.015625,9,Wine
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43631.450456734136,550.1216614284028,1.015625,9,Wine
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",43125.352076124655,864.6537473684086,1.015625,9,Wine
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",43315.32753813248,649.2100059001268,1.015625,9,Wine
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43566.835039711485,445.5462523761699,1.015625,9,Wine
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43008.66305916323,520.5542913758599,0.8390625,9,Wine
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",42227.579850334434,907.961422044105,0.9296875,9,Wine
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",42909.52576940404,598.1877534985482,0.778125,9,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",42202.30139176621,335.76510299813634,1.0171875,9,Wine
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43111.703496534115,302.3404226924346,0.8546875,9,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",42769.92332344089,566.8966265057326,0.9375,9,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43239.33172064119,210.98839659772335,1.0390625,9,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",43145.71890613899,199.2740932858261,1.0375,9,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43221.239294321545,183.82067887824968,1.028125,9,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43222.24868215453,312.8667414186768,1.04375,9,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43406.90981684326,142.31679612143364,1.0390625,9,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",43097.11090170864,372.8462276437403,1.046875,9,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43537.03072401954,102.22245342387734,1.053125,9,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",43501.47189487864,155.26637004596847,1.0546875,9,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43532.1290801677,178.17290782395943,1.0484375,9,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43546.278057000774,162.45338291037692,1.075,9,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43543.43482184536,192.29734967645354,1.0421875,9,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",43551.589147190236,227.34364728413152,1.0359375,9,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",43999.95236798837,4.383918209295542,1.0578125,9,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",44059.10272100246,6.900370425969419,1.0828125,9,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",44103.58836403708,24.58854352811935,1.0953125,9,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",44061.351563630546,20.77326907055812,1.0359375,9,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0515625,9,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0859375,9,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0421875,9,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0359375,9,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.075,9,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0296875,9,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.040625,9,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0859375,9,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0328125,9,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.03125,9,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.08125,9,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.025,9,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.0390625,9,Wine
17,Grasp,"{'numIter': 500, 'numBest': 15, 'max_time': 1}",44118.46778511789,7.275957614183426e-12,1.08125,9,Wine
0,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",43225.948630766434,1064.1293781364236,1.015625,11,Wine
1,Simulated Annealing,"{'t': 500, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43279.836895881206,518.4973508973486,1.015625,11,Wine
2,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",42867.37464568233,1008.3556244834472,1.015625,11,Wine
3,Simulated Annealing,"{'t': 500, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",42777.04855145669,636.0199376322071,1.015625,11,Wine
4,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",43200.897737570995,743.6756231404258,1.015625,11,Wine
5,Simulated Annealing,"{'t': 500, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43297.52172129539,568.1189112964114,1.015625,11,Wine
6,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",43377.754615189,1034.413540295485,1.015625,11,Wine
7,Simulated Annealing,"{'t': 100, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43521.428201817725,531.1325333508514,1.015625,11,Wine
8,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43141.81297485068,666.8704648342245,1.015625,11,Wine
9,Simulated Annealing,"{'t': 100, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",42666.0323077808,1058.2880076693523,1.015625,11,Wine
10,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",42983.584476886885,395.22957208799176,1.015625,11,Wine
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",42727.17358873476,1037.8888757825935,1.015625,11,Wine
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",43356.5257754228,480.80679746560696,1.015625,11,Wine
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43267.993562474985,375.5130303942331,1.015625,11,Wine
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",42872.23444713421,741.0609459631474,1.015625,11,Wine
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",43751.765397843774,494.2165910567891,1.015625,11,Wine
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",43428.85428107171,675.2928602562663,1.015625,11,Wine
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43290.110623518834,644.0298715632449,1.015625,11,Wine
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43859.565203962804,593.1303991029332,0.825,11,Wine
