,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Problema
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",43501.20182555152,710.8256906393192,1.015625,9,Wine
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",43071.64869248496,673.263971812776,1.015625,9,Wine
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",43669.63121450456,622.3953917594281,1.015625,9,Wine
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",43466.457461538856,527.8181980312642,1.015625,9,Wine
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",43416.6939844523,726.4785911376914,1.015625,9,Wine
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",43526.88840412252,358.7883297503719,1.0171875,9,Wine
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",43237.08572722455,490.1105027463058,1.0171875,9,Wine
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",43631.69358125875,470.50870524338876,1.015625,9,Wine
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",43607.52753582028,311.687144657423,1.0171875,9,Wine
4,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",43790.9743531432,311.5704453529866,1.01875,9,Wine
5,Genético,"{'pop_size': 10, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",43568.67261826024,311.62195649194564,1.0203125,9,Wine
6,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",44299.140990230415,153.18935271506757,1.0390625,9,Wine
7,Genético,"{'pop_size': 30, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",44049.96933126391,303.27893914607574,1.040625,9,Wine
8,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",44333.50897728373,207.9977419194686,1.0421875,9,Wine
9,Genético,"{'pop_size': 30, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",44150.32191354325,206.75162486452726,1.03125,9,Wine
10,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",44371.94649419871,147.66612056741286,1.0421875,9,Wine
11,Genético,"{'pop_size': 30, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",44228.74345926278,142.45427568032358,1.046875,9,Wine
12,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",44320.15154306432,127.6068802742225,1.0609375,9,Wine
13,Genético,"{'pop_size': 50, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",44303.99685040888,104.69358060225962,1.0765625,9,Wine
14,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",44379.25620271715,168.8219662178834,1.0671875,9,Wine
15,Genético,"{'pop_size': 50, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",44389.55186753208,131.15739996929528,1.0703125,9,Wine
16,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.1, 'max_time': 1}",44301.34702826869,155.7041391542688,1.0703125,9,Wine
17,Genético,"{'pop_size': 50, 'cross_ratio': 0.95, 'mut_ratio': 0.2, 'max_time': 1}",44379.12295903622,109.4027441646343,1.08125,9,Wine
0,Grasp,"{'numIter': 20, 'numBest': 5, 'max_time': 1}",44426.29846277241,7.275957614183426e-12,1.0609375,9,Wine
1,Grasp,"{'numIter': 20, 'numBest': 10, 'max_time': 1}",44434.54137975799,13.7823733639677,1.075,9,Wine
2,Grasp,"{'numIter': 20, 'numBest': 15, 'max_time': 1}",44501.6724965649,7.275957614183426e-12,1.0921875,9,Wine
3,Grasp,"{'numIter': 50, 'numBest': 5, 'max_time': 1}",44457.74112104467,43.190133659932606,1.046875,9,Wine
4,Grasp,"{'numIter': 50, 'numBest': 10, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.0421875,9,Wine
5,Grasp,"{'numIter': 50, 'numBest': 15, 'max_time': 1}",44501.6724965649,7.275957614183426e-12,1.0734375,9,Wine
6,Grasp,"{'numIter': 100, 'numBest': 5, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.040625,9,Wine
7,Grasp,"{'numIter': 100, 'numBest': 10, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.0375,9,Wine
8,Grasp,"{'numIter': 100, 'numBest': 15, 'max_time': 1}",44501.6724965649,7.275957614183426e-12,1.08125,9,Wine
9,Grasp,"{'numIter': 200, 'numBest': 5, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.034375,9,Wine
10,Grasp,"{'numIter': 200, 'numBest': 10, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.0203125,9,Wine
11,Grasp,"{'numIter': 200, 'numBest': 15, 'max_time': 1}",44501.6724965649,7.275957614183426e-12,1.071875,9,Wine
12,Grasp,"{'numIter': 350, 'numBest': 5, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.0375,9,Wine
13,Grasp,"{'numIter': 350, 'numBest': 10, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.0390625,9,Wine
14,Grasp,"{'numIter': 350, 'numBest': 15, 'max_time': 1}",44501.6724965649,7.275957614183426e-12,1.0703125,9,Wine
15,Grasp,"{'numIter': 500, 'numBest': 5, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.05,9,Wine
16,Grasp,"{'numIter': 500, 'numBest': 10, 'max_time': 1}",44572.9332574687,7.275957614183426e-12,1.0265625,9,Wine
